geonameid,name,latitude,longitude,countrycode,population,timezone,admin1code,alternatenames,Tourist Arrivals (millions),Ease of Business Score,GDP per Capita (USD),International Air Passengers,Safety Index (Low Crime Rate),Destination Wedding Score
2077963,Albany,-35.02692,117.88369,AU,33650,Australia/Perth,08,"['ALH', 'Albani', 'Albany', 'Olbani', 'albany', 'ao ban ni', 'arubani', 'olbani', 'olbeoni', 'Албани', 'Олбани', 'Олбані', 'אולבני', 'ألباني', 'ئاڵبانی، ڕۆژاوای ئوسترالیا', 'البانی', 'البانی، مغربی آسٹریلیا', 'ოლბანი', 'アルバニー', '奧班尼', '올버니']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2077895,Alice Springs,-23.69748,133.88362,AU,25186,Australia/Darwin,03,"['ASP', 'Alic-Fonto', 'Alice Springs', 'Alice Springs Region', 'Alis Springs', 'Alis-Springs', 'Alisspringsa', 'Elis Springsas', 'Springs', 'Stuart', 'aelliseuseupeulingseu', 'ai li si ping', 'ai li si quan', 'alys aspryngz', 'arisusupuringusu', 'ayls sprngz', 'Алис Спрингс', 'Алис-Спрингс', 'Аліс-Спрінгс', 'אליס ספרינגס', 'آلیس اسپرینگز', 'ایلس سپرنگز', 'ॲलिस स्प्रिंग्ज', 'ალის-სპრინგსი', 'アリススプリングス', '愛麗斯泉', '愛麗絲坪', '앨리스스프링스']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2077454,Australind,-33.2792,115.71504,AU,15988,Australia/Perth,08,['Australind'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2075432,Bunbury,-33.32711,115.64137,AU,76452,Australia/Perth,08,"['BUY', 'Banberi', 'Banberis', 'Bunbury', 'ban bo li', 'banbari', 'banbary', 'banberi', 'beonbeoli', 'bnbry', 'Банбери', 'בנברי', 'بانباري', 'بانبوری، ڕۆژاوای ئوسترالیا', 'بنبری', 'بنبری، مغربی آسٹریلیا', 'ბანბერი', 'バンバリー', '班伯利', '번버리']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2075265,Busselton,-33.65249,115.3455,AU,21898,Australia/Perth,08,"['BQB', 'Busselton', 'bsltwn', 'bwsltwn', 'בסלטון', 'باسڵتن', 'بوسلتون', 'بیسیلٹن', 'ბუსელტონი']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2075230,Byford,-32.22099,116.009,AU,18878,Australia/Perth,08,"['Bajford', 'Byford', 'Байфорд']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2073124,Darwin,-12.46113,130.84185,AU,147255,Australia/Darwin,03,"['DRW', 'Daarwin', 'Darvin', 'Darvina', 'Darvinas', 'Darvino', 'Darwin', 'Dārvina', 'Ntargouin', 'Palmerston', 'Port Darwin', 'da er wen', 'da er wen gang', 'dar win', ""dara'u'ina"", 'daravina', 'darvina', 'darvini', 'darwyn', 'dauin', 'dawin', 'drwwyn', 'tarvin', 'Ντάργουιν', 'Дарвин', 'Дарвін', 'Դարվին', 'דארווין', 'דרווין', 'داروين', 'داروین', 'داروین، قوزئی توپراق\u200cلاری', 'ڈارون', 'डार्विन', 'ডারউইন', 'ਡਾਰਵਿਨ', 'டார்வின்', 'ഡാർവിൻ', 'ดาร์วิน', 'ဒါဝင်မြို့', 'დარვინი', 'ダーウィン', '达尔文', '达尔文港', '다윈']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2071059,Gawler,-34.60251,138.74902,AU,20006,Australia/Adelaide,05,"['Gawler', 'Goler', 'Gouler', 'gawlr', 'Голер', 'Гоулер', 'گاولر']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2070998,Geraldton,-28.77897,114.61459,AU,37648,Australia/Perth,08,"['Dzeraldton', ""Dzheral'dton"", 'Dzheraldton', 'GET', 'Geraldton', 'grldtwn', 'jeleolteon', 'jeraldatana', 'jeraruton', 'jie la er dun', 'jyraldtwn', 'Џералдтон', 'Джералдтон', 'Джеральдтон', 'גרלדטון', 'جيرالدتون', 'جیرالڈٹن', 'جێراڵدتن', 'گیرالڈٹن', 'जेराल्डटन', 'ჯერალდტონი', 'ジェラルトン', '傑拉爾頓', '제럴턴']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348466,Campsie,-33.9125,151.10279,AU,24487,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348460,Cabramatta,-33.89743,150.93446,AU,21634,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348142,Glenwood,-33.73333,150.93284,AU,16040,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347325,Endeavour Hills,-37.97695,145.25866,AU,24455,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7932629,Balwyn North,-37.79086,145.09386,AU,20015,Australia/Melbourne,07,['Balwyn North'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7932638,Malvern East,-37.87397,145.04253,AU,22296,Australia/Melbourne,07,['East Malvern'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7932646,Brighton East,-37.90232,145.01734,AU,16757,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7932670,Redbank Plains,-27.64613,152.85965,AU,19094,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8012683,Labrador,-27.94402,153.39815,AU,18326,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8015209,St Albans,-37.74496,144.80049,AU,37629,Australia/Melbourne,07,"['Saint Albans', 'St. Albans']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347736,Kellyville,-33.71028,150.95095,AU,27676,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348101,Willetton,-32.05251,115.88782,AU,19262,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347847,Taylors Lakes,-37.69863,144.78631,AU,15174,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347871,Cherrybrook,-33.72197,151.04607,AU,18588,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347896,Roxburgh Park,-37.62581,144.92555,AU,24129,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8347914,Prestons,-33.94185,150.8717,AU,15312,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348078,Wyndham Vale,-37.89138,144.62368,AU,20518,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348081,Ballajura,-31.84062,115.89549,AU,18459,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2070571,Gosnells,-32.081,116.0054,AU,21149,Australia/Perth,08,['Gosnells'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2068079,Kwinana,-32.23013,115.78128,AU,30433,Australia/Perth,08,"['Kuinana', 'Kwinana', 'Куинана']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2067119,Mandurah,-32.5269,115.7217,AU,107641,Australia/Perth,08,"['Mandujura', 'Mandura', 'Mandurah', 'Mandzhera', 'man du la', 'mandula', 'manduraha', 'mandwrah', 'manjura', 'mndwra', 'mondurahi', 'Манджера', 'Мандура', 'Мандъюра', 'ماندوراه', 'ماندورہ', 'مندورا', 'مندوراہ', 'مێندیۆرا', 'मंदूरह', 'მონდურაჰი', 'マンジュラ', '曼杜拉', '만두라']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349222,Punchbowl,-33.92893,151.05111,AU,20174,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349017,Baldivis,-32.32889,115.83047,AU,37697,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349051,Dianella,-31.88822,115.87186,AU,24169,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349052,Duncraig,-31.83291,115.7759,AU,15982,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349083,Morley,-31.88775,115.9099,AU,22539,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349108,Thornlie,-32.06003,115.955,AU,23665,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349177,Landsdale,-31.8075,115.86599,AU,15401,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349238,Parafield Gardens,-34.78254,138.61077,AU,16872,Australia/Adelaide,05,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348930,Robina,-28.07071,153.39329,AU,23140,Australia/Brisbane,04,"['robina', 'ロビーナ']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349243,Hillside,-37.69047,144.74172,AU,17331,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349321,St Clair,-33.79728,150.7847,AU,19856,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349354,Kirwan,-19.30323,146.72531,AU,21034,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349381,Bundoora,-37.69825,145.05967,AU,28068,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9957340,Forest Lake,-27.62563,152.96883,AU,22581,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9957350,Sunnybank Hills,-27.61025,153.05388,AU,17842,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8349003,Paralowie,-34.75705,138.60819,AU,16530,Australia/Adelaide,05,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348920,Pacific Pines,-27.93994,153.31436,AU,16605,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2065740,Morphett Vale,-35.13333,138.51667,AU,24002,Australia/Adelaide,05,['Morphett Vale'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9972422,Keilor East,-37.73261,144.86504,AU,15078,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2065594,Mount Isa,-20.72523,139.49727,AU,22785,Australia/Brisbane,04,"['ISA', 'Maunt Ajza', 'Maunt-Ajza', 'Mont Isa', 'Mount Ajza', 'Mount Isa', 'Mt Isa', 'Mt. Isa', 'maunteuaija', 'mawnt yysa', 'mwnt aysa', 'yi sa shan', 'Маунт Айза', 'Маунт Ајза', 'Маунт-Айза', 'Моунт Айза', 'מאונט איסה', 'ماؤنٹ ایسا', 'ماونت ئیسا', 'مونت ایسا', 'მაუნტ-აიზა', '伊薩山', '마운트아이자']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2063523,Perth,-31.95224,115.8614,AU,2192229,Australia/Perth,08,"['PER', 'Peairt', 'Pert', 'Perta', 'Pertas', 'Perth', 'Perth City', 'Perthia', 'Perto', 'Perþ', 'Pet', 'Pirth', 'Purt', 'Pērta', 'byrth', 'part', 'partha', 'pasu', 'peoseu', 'pert', 'pheirth', 'po si', 'prt', ""prt'"", 'prtھ  asٹrylya', 'Περθ', 'Перт', 'Пертһ', 'Пърт', 'Պերթ', ""פרת'"", 'بيرث', 'پرت', 'پرتھ، آسٹریلیا', 'पर्थ', 'பேர்த்', 'ಪರ್ತ್', 'പെർത്ത്', 'เพิร์ท', 'ပါ့သ်မြို့', 'პერთი', 'パース', '珀斯', '퍼스']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2062338,Rockingham,-32.27682,115.72978,AU,15312,Australia/Perth,08,"['Rockingham', 'Rokingam', 'Rokingem', 'Рокингам', 'Рокінгем', 'راکنگھم، مغربی آسٹریلیا']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2061840,Scarborough,-31.89578,115.76431,AU,17605,Australia/Perth,08,"['Scarborough', 'Scarborough Beach']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9972516,Cranbourne North,-38.07758,145.29871,AU,24683,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9972515,Cranbourne East,-38.11531,145.29814,AU,24679,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9958114,Rochedale South,-27.59521,153.12332,AU,15073,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348824,Highton,-38.17058,144.3114,AU,18388,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348574,Greenacre,-33.90034,151.05563,AU,24361,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348582,Greystanes,-33.82346,150.94607,AU,23511,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348596,Ellenbrook,-31.76737,115.96936,AU,24668,Australia/Perth,08,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348615,Alexandra Hills,-27.53221,153.22889,AU,16043,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348765,Calamvale,-27.62329,153.04785,AU,16927,Australia/Brisbane,04,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
8348768,Yagoona,-33.9049,151.01996,AU,17908,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7932620,Elwood,-37.88214,144.98215,AU,15153,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
9972517,Cranbourne West,-38.0965,145.26707,AU,19969,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172303,Carlingford,-33.78269,151.04888,AU,24131,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
7302683,Southbank,-37.8228,144.96434,AU,22631,Australia/Melbourne,07,"['Sautbenk', 'Southbank', 'nan an', 'Саутбенк', '南岸']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176123,Bentleigh,-37.91806,145.03544,AU,17921,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176187,Bendigo,-36.75818,144.28024,AU,103034,Australia/Melbourne,07,"['BXG', 'Bendigo', 'Bentinko', 'ban de ge', 'ben di ge', 'bendigo', 'bndygw', 'Μπέντιγκο', 'Бендиго', 'Бендіго', 'בנדיגו', 'بینڈگو', 'بینڈیگو', 'بێندیگۆ', 'बेन्डिगो', 'ბენდიგო', 'ベンディゴ', '本迪戈', '班地戈', '벤디고']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176592,Baulkham Hills,-33.75881,150.99292,AU,36792,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176632,Bathurst,-33.41665,149.5806,AU,33110,Australia/Sydney,02,"['BHS', 'Baterst', 'Bathurst', 'Behtkherst', 'Betkherst', 'ba se si te', 'baeseoseuteu', 'basasuto', 'batwrst  nyw sawt wlz', 'batwrst  yyny gwnyy wlz', 'Батерст', 'Бетхерст', 'Бэтхерст', 'باتورست، نیو ساوت ولز', 'باتورست، یئنی گونئی ولز', 'باتھرسٹ', 'باتھرسٹ، نیو ساؤتھ ویلز', 'بەتۆرست، نیو ساوت وێلز', 'ბათერსტი', 'ባተርስት', 'バサースト', '巴瑟斯特', '배서스트']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176934,Banora Point,-28.21298,153.53634,AU,15868,Australia/Sydney,02,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176947,Bankstown,-33.91667,151.03333,AU,34933,Australia/Sydney,02,"['BWU', 'Bankstown', 'bankusutaun', 'バンクスタウン']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2177091,Ballarat,-37.56622,143.84957,AU,116201,Australia/Melbourne,07,"['Balarat', 'Balaratas', 'Ballaarat', 'Ballarat', 'ba la rui te', 'baelleolaes', 'balarat', 'balart', 'ballarata', 'bararatto', 'blrt', 'Μπαλαράτ', 'Баларат', 'Балларат', 'בלאראט', 'بالارات', 'بالاراٹ', 'بالارت', 'بلرت', 'بەلێرات', 'बल्लारत', 'ბალარატი', 'バララット', '巴拉瑞特', '밸러랫']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2177233,Bairnsdale,-37.82289,147.61041,AU,15411,Australia/Melbourne,07,"['BSJ', 'Bairnsdale', 'Bairsdale', 'Behrnsdejl', 'Bernsdejl', 'Бернсдейл', 'Бэрнсдейл', 'برینزڈیل، وکٹوریہ', 'بیرنزدێل', 'بیرنزڈیل']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2177513,Auburn,-33.85,151.03333,AU,37245,Australia/Sydney,02,"['Auburn', 'ao ben', '奧本']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2146827,Thomastown,-37.68333,145.01667,AU,20234,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2146793,Thornbury,-37.75819,145.00583,AU,19005,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2146268,Toowoomba,-27.56056,151.95386,AU,140303,Australia/Brisbane,04,"['TWB', 'Toowoomba', 'Tuuomba', 'Tuvumba', 'teoumba', 'tounba', 'tu wen ba', 'tuvumba', 'tuvumpa', 'twwmba', 'twwwmba', 'Тувумба', 'Тууомба', 'توومبا', 'تووومبا', 'ٹوومبا', 'ٹووومبا', 'तूवूम्बा', 'துவும்பா', 'ტუვუმბა', 'トゥーンバ', '图文巴', '터움바']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2146142,Townsville,-19.26639,146.80569,AU,180820,Australia/Brisbane,04,"['TSV', 'Taunsvil', ""Taunsvil'"", 'Taunsvilis', 'Taunsvill', 'Townsville', ""ta'unsavhila"", ""ta'unsavila"", 'tang shi wei lu', 'tang si wei er', 'taunjeubil', 'taunzubiru', 'tawnsfyl', 'tawnzvyl', 'tawnzwyl', 'Таунсвил', 'Таунсвилл', 'Таунсвіль', 'טאונסוויל', 'تاونزویل', 'تاونزڤیل', 'تاونسفيل', 'ٹاؤنزویلی', 'ٹاؤنسول', 'टाउन्सविल', 'टाउन्सव्हिल', 'ტაუნზვილი', 'タウンズビル', '汤斯维尔', '湯士威路', '타운즈빌']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2146108,Traralgon,-38.19528,146.5415,AU,24605,Australia/Melbourne,07,"['TGN', 'Traralgon', 'ta la lei gong', 'traralgn', 'Траралгон', 'טרארלגון', 'ترارالگن', 'ٹرارالگن', 'ٹرارالگون', 'ტრარალგონი', '他拉嘞共']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2145990,Truganina,-37.81667,144.75,AU,36305,Australia/Melbourne,07,['Truganina'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176122,Bentleigh East,-37.91928,145.05301,AU,30159,Australia/Melbourne,07,[''],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2176031,Berwick,-38.03333,145.35,AU,50298,Australia/Melbourne,07,['Berwick'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2175974,Bexley,-33.95,151.11667,AU,19664,Australia/Sydney,02,['Bexley'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2173125,Burnie,-41.05584,145.90375,AU,19972,Australia/Hobart,06,"['BWT', 'Berni', 'Burnie', 'berni', 'bo er ni', 'brny', 'brny  tasmany', 'bwrny', 'bwrny  tasmanya', 'Берни', 'Берні', 'בורני', 'برنی', 'برنی، تاسمانی', 'بورنی، تاسمانیا', 'ბერნი', '伯爾尼']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172434,Capalaba,-27.54333,153.20287,AU,17027,Australia/Brisbane,04,['Capalaba'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172517,Canberra,-35.28346,149.12807,AU,367752,Australia/Sydney,01,"['CBR', 'Camberra', 'Canberra', 'Canberrah', 'Kamberra', 'Kambra', 'Kampera', 'Kanapera', 'Kanbera', 'Kanbero', 'Kanberr', 'Kanberra', 'Kanberrae', 'Kanberre', 'Kanbérra', 'Kham-phi-la', 'Khâm-phì-là', 'Kānapera', 'kaenbeola', 'kainabara', 'kainberra', 'kan pei la', 'kanabera', 'kanbra', 'kanpara', 'kenabera', 'kyanabara', 'kyanabera', 'kyanbera', 'kynbra', 'kʼanbera', 'qnbrh', 'Καμπέρα', 'Канбера', 'Канберрæ', 'Канберра', 'Канберре', 'Канбєра', 'Կանբերրա', 'קאנבערא', 'קנברה', 'كانبرا', 'کانبرا', 'کانبێرا', 'کینبرا', 'कॅनबेरा', 'कैनबरा', 'कैन्बेर्रा', 'क्यानबरा', 'ক্যানবেরা', 'ਕੈਨਬਰਾ', 'କାନବେରା', 'கான்பரா', 'കാൻബറ', 'කැන්බරා', 'แคนเบอร์รา', 'ཁན་པེ་ར།', 'კანბერა', 'ካንበራ', 'キャンベラ', '坎培拉', '堪培拉', '캔버라']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172686,Camberwell,-37.84205,145.0694,AU,21965,Australia/Melbourne,07,['Camberwell'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172797,Cairns,-16.92366,145.76613,AU,153075,Australia/Brisbane,04,"['CNS', 'Cairns', 'Kehrns', 'Kerns', 'Kernsa', 'Kernsas', 'Kērnsa', 'jian ci', 'kai en si', 'kairnsa', 'karnz', 'keanzu', 'keeonjeu', 'keeonseu', 'kernsa', 'knz', 'kyrnz', 'qyyrns', 'Кернс', 'Кэрнс', 'קיירנס', 'كيرنز', 'کارنز', 'کنز', 'کیرنز', 'کێنز', 'केर्न्स', 'कैर्न्स', 'ကိန်းမြို့', 'კერნსი', 'ケアンズ', '凱恩斯', '柬兹', '케언스', '케언즈']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172832,Caboolture,-27.08465,152.9511,AU,26341,Australia/Brisbane,04,"['Caboolture', 'kaburucha', 'カブルチャー']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2172995,Burwood,-33.88333,151.1,AU,18224,Australia/Sydney,02,"['bao huo', '宝活']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2173323,Bundaberg,-24.86621,152.3479,AU,50148,Australia/Brisbane,04,"['BDB', 'Bandaberg', 'Bandaberga', 'Bundaberg', 'Bundaburg', 'ban de bao', 'bandabarga', 'bandabergi', 'bwndabrg', 'bwndabyrj', 'Бандаберг', 'Бундаберг', 'Бъндабърг', 'باندابێرگ', 'بنڈابرگ', 'بوندابرگ', 'بوندابيرج', 'बण्डाबर्ग', 'ბანდაბერგი', '班德堡']",0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
2175411,Blacktown,-33.76667,150.91667,AU,46942,Australia/Sydney,02,['Blacktown'],0.015601824297580355,0.06878306878306878,0.25207119158547303,0.03688785459196311,0.014283645707486383,0.07765733485212374
